ID,Make,Year,Condition,Mileage,Engine.Size,Fuel,Transmission,Price,Build,Selling.Rate,,,
1410,Lexus,2007,3,241931,3500,Petrol,Automatic,4888000,Not SUV,108.2238082,,,
1411,Hyundai,2011,2,196330,1800,Petrol,Automatic,4160000,Not SUV,141.9929683,,,
1412,Toyota,2011,3,115034,2700,Petrol,Automatic,6968000,SUV,141.9929683,,,
1413,Toyota,2003,3,342633,4000,Petrol,Automatic,2300000,SUV,120.8084383,,,
1414,Toyota,2007,3,333942,3500,Petrol,Automatic,2600000,Not SUV,108.2238082,,,
1415,Ford,2013,3,99988,3500,Petrol,Automatic,2625000,SUV,120.7825672,,,
1416,Toyota,2005,2,140590,2400,Petrol,Automatic,2808000,Not SUV,107.9017948,,,
1419,Lexus,2008,3,136552,2500,Petrol,Automatic,2520000,Not SUV,106.9462997,,,
1420,Kia,2013,3,37455,3500,Petrol,Automatic,3412500,SUV,120.7825672,,,
1421,Toyota,2009,3,269616,1800,Petrol,Automatic,2415000,Not SUV,129.3582081,,,
1423,Toyota,2003,2,308967,3000,Petrol,Automatic,2415103,Not SUV,120.8084383,,,
1424,SsangYong,2009,3,155231,2400,Petrol,Automatic,2625000,SUV,129.3582081,,,
1425,Toyota,2010,2,189486,1800,Petrol,Automatic,3570000,Not SUV,130.380255,,,
1426,Lexus,2002,3,218353,3000,Petrol,Automatic,1995000,Not SUV,103.6416019,,,
1427,Kia,2015,3,88662,3300,Petrol,Automatic,10500000,Not SUV,137.4128104,,,
1428,Toyota,2007,3,312282,3500,Petrol,Automatic,2496000,Not SUV,108.2238082,,,
1429,Toyota,2009,3,164957,3500,Petrol,Automatic,2808000,Not SUV,129.3582081,,,
1430,Toyota,2012,3,179951,5700,Petrol,Automatic,5250000,Not SUV,120.3310015,,,
1431,Toyota,2010,2,163019,1800,Petrol,Automatic,3780000,Not SUV,130.380255,,,
1432,Toyota,2014,3,71601,1800,Petrol,Automatic,4410000,Not SUV,122.1199565,,,
1434,Acura,2006,3,112158,3500,Petrol,Automatic,1872000,Not SUV,105.8547276,,,
1435,Toyota,2010,3,188499,2500,Petrol,Automatic,3120000,Not SUV,130.380255,,,
1436,Toyota,2011,3,144248,2500,Petrol,Automatic,2730000,Not SUV,141.9929683,,,
1438,Toyota,2003,2,151679,1800,Petrol,Automatic,2496000,Not SUV,120.8084383,,,
1439,Chevrolet,2008,3,221552,2400,Hybrid,Automatic,2047500,Not SUV,106.9462997,,,
1440,Toyota,2010,2,210366,2500,Petrol,Automatic,5616000,SUV,130.380255,,,
1441,Mercedes-Benz,2012,3,280907,3500,Petrol,Automatic,3780000,Not SUV,120.3310015,,,
1442,Toyota,2013,3,76486,2400,Petrol,Automatic,3744000,Not SUV,120.7825672,,,
1443,Toyota,2007,3,115055,2400,Petrol,Automatic,2600000,Not SUV,108.2238082,,,
1444,Lexus,2002,3,221831,3000,Petrol,Automatic,2184000,Not SUV,103.6416019,,,
1445,Toyota,2012,3,93685,1800,Petrol,Automatic,4160000,Not SUV,120.3310015,,,
1446,Jeep,2007,3,75157,3700,Petrol,Automatic,1575000,SUV,108.2238082,,,
1447,Kia,2012,3,145309,3500,Petrol,Automatic,5250000,SUV,120.3310015,,,
1448,Toyota,2009,3,264799,2400,Petrol,Automatic,2205000,Not SUV,129.3582081,,,
1449,Kia,2016,2,77152,3000,Petrol,Automatic,9450000,Not SUV,169.7856929,,,
1450,Hyundai,2010,3,112204,2200,Petrol,Automatic,4200000,SUV,130.380255,,,
1452,Toyota,2009,3,236354,2400,Petrol,Automatic,2600000,Not SUV,129.3582081,,,
1453,Toyota,2004,3,261074,2400,Petrol,Automatic,3120000,Not SUV,112.8321389,,,
1454,Lexus,2003,3,191482,3000,Petrol,Automatic,1995000,Not SUV,120.8084383,,,
1455,Acura,2010,3,168926,3000,Petrol,Automatic,4056000,Not SUV,130.380255,,,
1456,Chevrolet,2014,3,87498,1600,Petrol,Automatic,3150000,Not SUV,122.1199565,,,
1457,Toyota,2004,3,267928,3300,Petrol,Automatic,2288000,Not SUV,112.8321389,,,
1458,Mercedes-Benz,2010,2,53401,3500,Petrol,Automatic,6310000,Not SUV,130.380255,,,
1459,Lexus,2002,3,190875,3000,Petrol,Automatic,2184000,SUV,103.6416019,,,
1460,Toyota,2015,3,65786,3500,Petrol,Automatic,6552000,Not SUV,137.4128104,,,
1462,Toyota,2005,2,279479,3000,Petrol,Automatic,2415000,Not SUV,107.9017948,,,
1463,Toyota,2009,3,125589,2400,Petrol,Automatic,2310000,Not SUV,129.3582081,,,
1464,Toyota,2009,3,234265,2400,Petrol,Automatic,2520000,Not SUV,129.3582081,,,
1465,Toyota,2003,3,270359,4700,Petrol,Automatic,2548000,SUV,120.8084383,,,
1466,Ford,2008,3,252855,3500,Petrol,Automatic,1680000,SUV,106.9462997,,,
1467,Toyota,2008,2,342589,1800,Petrol,Automatic,3150000,Not SUV,106.9462997,,,
1468,Pontiac,2010,3,95122,1800,Petrol,Automatic,3255000,Not SUV,130.380255,,,
1469,Toyota,2014,3,77468,1800,Petrol,Automatic,4515000,Not SUV,122.1199565,,,
1470,Ford,2013,3,31192,1600,Petrol,Automatic,4680000,SUV,120.7825672,,,
1471,Kia,2012,3,145309,3500,Petrol,Automatic,5250000,SUV,120.3310015,,,
1472,Toyota,2004,3,261065,3300,Petrol,Automatic,2288000,Not SUV,112.8321389,,,
1473,Acura,2010,3,168926,3000,Petrol,Automatic,4056000,Not SUV,130.380255,,,
1474,Toyota,2007,3,87034,2400,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
1475,Toyota,2009,3,128309,2500,Petrol,Automatic,2310000,Not SUV,129.3582081,,,
1476,Toyota,2006,3,395083,3300,Petrol,Automatic,2100000,Not SUV,105.8547276,,,
1477,Toyota,2003,3,270359,4700,Petrol,Automatic,2548000,SUV,120.8084383,,,
1478,Hyundai,2014,3,91219,2000,Petrol,Automatic,4725000,Not SUV,122.1199565,,,
1479,Mercedes-Benz,2010,3,74039,3500,Petrol,Automatic,5040000,Not SUV,130.380255,,,
1480,Toyota,2009,3,125589,2400,Petrol,Automatic,2310000,Not SUV,129.3582081,,,
1481,Toyota,2009,3,236354,2400,Petrol,Automatic,2600000,Not SUV,129.3582081,,,
1482,Hyundai,2019,3,43168,1600,Petrol,Automatic,6825000,SUV,187.8622677,,,
1483,Toyota,2008,3,318285,2400,Petrol,Automatic,2964000,Not SUV,106.9462997,,,
1484,Toyota,2007,3,299527,2400,Petrol,Automatic,2415000,Not SUV,108.2238082,,,
1485,Toyota,2013,3,194940,1800,Petrol,Automatic,3536000,Not SUV,120.7825672,,,
1487,Toyota,2007,3,115055,2400,Petrol,Automatic,2600000,Not SUV,108.2238082,,,
1488,Kia,2013,3,134013,3800,Petrol,Automatic,4410000,SUV,120.7825672,,,
1489,Toyota,2008,2,342589,1800,Petrol,Automatic,3150000,Not SUV,106.9462997,,,
1490,Pontiac,2003,3,175447,1800,Petrol,Automatic,2415000,Not SUV,120.8084383,,,
1491,Toyota,2003,2,308967,3000,Petrol,Automatic,2415103,Not SUV,120.8084383,,,
1492,Lexus,2002,3,180360,3300,Petrol,Automatic,2080000,Not SUV,103.6416019,,,
1493,Toyota,2007,3,23909,2400,Petrol,Automatic,2310000,Not SUV,108.2238082,,,
1495,Toyota,2011,3,168744,3500,Petrol,Automatic,4515000,Not SUV,141.9929683,,,
1496,Hyundai,2011,2,289790,4600,Petrol,Automatic,3150000,Not SUV,141.9929683,,,
1497,Mercedes-Benz,2010,2,53401,3500,Petrol,Automatic,6310000,Not SUV,130.380255,,,
1498,Toyota,2009,3,11582,3500,Petrol,AMT,4200000,SUV,129.3582081,,,
1499,Toyota,2008,3,105864,2400,Petrol,Automatic,2600000,Not SUV,106.9462997,,,
1500,Kia,2005,2,200156,2900,Diesel,Automatic,2205000,Not SUV,107.9017948,,,
1501,Lexus,2006,3,214198,2500,Petrol,Automatic,2310000,Not SUV,105.8547276,,,
1502,Toyota,2005,2,140590,2400,Petrol,Automatic,2808000,Not SUV,107.9017948,,,
1503,Kia,2010,2,112196,2000,Petrol,Automatic,2940000,Not SUV,130.380255,,,
1504,Infiniti,2008,3,357754,3500,Petrol,Automatic,2100000,Not SUV,106.9462997,,,
1506,Kia,2017,2,47979,2400,Petrol,Automatic,6300000,Not SUV,192.3100693,,,
1507,Toyota,2010,3,222962,3500,Petrol,Automatic,2625000,Not SUV,130.380255,,,
1508,Toyota,2010,3,188499,2500,Petrol,Automatic,3120000,Not SUV,130.380255,,,
1509,Ford,2014,3,67462,1600,Petrol,Automatic,2205000,Not SUV,122.1199565,,,
1511,Toyota,2007,3,333942,3500,Petrol,Automatic,2600000,Not SUV,108.2238082,,,
1512,Pontiac,2010,3,95122,1800,Petrol,Automatic,3255000,Not SUV,130.380255,,,
1513,Toyota,2008,3,77035,2400,Petrol,Automatic,2500000,Not SUV,106.9462997,,,
1514,Toyota,2009,3,185182,1800,Petrol,Automatic,2835000,Not SUV,129.3582081,,,
1515,Kia,2010,2,112196,2000,Petrol,Automatic,2940000,Not SUV,130.380255,,,
1516,Kia,2017,2,47979,2400,Petrol,Automatic,6300000,Not SUV,192.3100693,,,
1517,Lexus,2001,3,336469,3000,Petrol,Automatic,1680000,SUV,98.78961463,,,
1518,Lexus,2006,3,79526,3300,Petrol,Automatic,2100000,Not SUV,105.8547276,,,
1519,Toyota,2009,3,185182,1800,Petrol,Automatic,2835000,Not SUV,129.3582081,,,
1520,Toyota,2004,3,100399,3000,Petrol,Automatic,2184000,SUV,112.8321389,,,
1521,Ford,2014,3,67462,1600,Petrol,Automatic,2205000,Not SUV,122.1199565,,,
1523,Hyundai,2009,2,113451,3300,Petrol,Automatic,2940000,SUV,129.3582081,,,
1524,Mazda,2006,2,222788,2700,Petrol,Automatic,2415000,SUV,105.8547276,,,
1525,Lexus,2007,3,241931,3500,Petrol,Automatic,4888000,Not SUV,108.2238082,,,
1526,Hyundai,2013,3,98359,1800,Petrol,Automatic,3016000,Not SUV,120.7825672,,,
1527,Lexus,2005,3,268389,3000,Petrol,Automatic,2415000,Not SUV,107.9017948,,,
1528,Kia,2011,3,75459,1600,Petrol,Automatic,3675000,Not SUV,141.9929683,,,
1529,Mercedes-Benz,2010,2,53401,3500,Petrol,Automatic,6310000,Not SUV,130.380255,,,
1531,Toyota,2007,3,111237,2400,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
1532,Lexus,2001,3,336469,3000,Petrol,Automatic,1680000,SUV,98.78961463,,,
1533,Mazda,2007,2,322125,3500,Petrol,Automatic,4004000,SUV,108.2238082,,,
1534,Toyota,2011,3,104659,2700,Petrol,Automatic,4725000,SUV,141.9929683,,,
1536,Hyundai,2009,2,113451,3300,Petrol,Automatic,2940000,SUV,129.3582081,,,
1537,Kia,2012,3,102168,2000,Petrol,Automatic,2625000,Not SUV,120.3310015,,,
1538,Mazda,2008,3,147971,3700,Petrol,Automatic,3328000,SUV,106.9462997,,,
1539,Mazda,2010,2,340782,3700,Petrol,Automatic,4700000,SUV,130.380255,,,
1540,Ford,2014,3,67462,1600,Petrol,Automatic,2205000,Not SUV,122.1199565,,,
1541,Lexus,2007,3,392106,3500,Petrol,Automatic,3045000,SUV,108.2238082,,,
1542,Toyota,2007,3,191305,2000,Petrol,Automatic,2310000,Not SUV,108.2238082,,,
1543,Land Rover,2006,3,232306,4400,Petrol,Automatic,2100000,SUV,105.8547276,,,
1546,Toyota,2003,2,174261,2400,Petrol,Automatic,2520000,Not SUV,120.8084383,,,
1549,Toyota,2007,2,120976,1800,Petrol,Automatic,3150000,Not SUV,108.2238082,,,
1550,Toyota,2003,3,138465,4700,Petrol,Automatic,2496000,SUV,120.8084383,,,
1551,Lexus,2006,3,369464,4300,Petrol,Automatic,2808000,Not SUV,105.8547276,,,
1552,Hyundai,2014,3,147705,2000,Petrol,Automatic,3255000,Not SUV,122.1199565,,,
1553,Hyundai,2007,2,178427,3500,Petrol,Automatic,3588000,SUV,108.2238082,,,
1554,Mazda,2009,3,225215,2500,Petrol,Automatic,3255000,Not SUV,129.3582081,,,
1555,Toyota,2004,3,168851,4700,Petrol,Automatic,2100000,Not SUV,112.8321389,,,
1556,Kia,2011,2,255053,2400,Petrol,Automatic,6300000,SUV,141.9929683,,,
1557,Toyota,2004,3,205052,1800,Petrol,Automatic,2080000,Not SUV,112.8321389,,,
1558,Dodge,2013,2,159980,3600,Petrol,Automatic,6825000,Not SUV,120.7825672,,,
1559,Lexus,2006,3,176236,3500,Petrol,Automatic,2520000,Not SUV,105.8547276,,,
1560,Ford,2008,2,468957,2200,Diesel,Manual,3675000,Not SUV,106.9462997,,,
1561,Toyota,2003,3,138465,4700,Petrol,Automatic,2496000,SUV,120.8084383,,,
1562,Toyota,2008,3,238846,2400,Petrol,Automatic,2835000,Not SUV,106.9462997,,,
1564,Toyota,2009,3,197338,1800,Petrol,Automatic,2704000,Not SUV,129.3582081,,,
1566,Nissan,2013,3,73259,1800,Petrol,Automatic,2520000,Not SUV,120.7825672,,,
1567,Changan,2020,3,56833,1400,Electric,Automatic,8400000,Not SUV,220.9049263,,,
1568,Lexus,2004,3,261065,3000,Petrol,Automatic,2730000,SUV,112.8321389,,,
1570,Toyota,2007,3,149913,3500,Petrol,Automatic,2392000,Not SUV,108.2238082,,,
1571,Ford,2010,2,178744,2500,Petrol,Automatic,2310000,Not SUV,130.380255,,,
1572,Mazda,2009,3,225215,2500,Petrol,Automatic,3255000,Not SUV,129.3582081,,,
1573,Lexus,2013,3,89456,3500,Petrol,Automatic,8400000,SUV,120.7825672,,,
1574,Mazda,2007,2,281661,3500,Petrol,Automatic,3045000,Not SUV,108.2238082,,,
1575,Toyota,2009,3,231068,2400,Petrol,Automatic,3120000,Not SUV,129.3582081,,,
1576,Kia,2011,2,255053,2400,Petrol,Automatic,6300000,SUV,141.9929683,,,
1578,Toyota,2007,2,154034,1800,Petrol,Automatic,3150000,Not SUV,108.2238082,,,
1579,Mazda,2014,2,82730,2500,Petrol,Automatic,6825000,SUV,122.1199565,,,
1580,Toyota,2007,3,273815,3500,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
1581,Toyota,2009,3,104556,1800,Petrol,Automatic,2415000,Not SUV,129.3582081,,,
1582,Toyota,2009,3,123694,2400,Petrol,Automatic,2100000,Not SUV,129.3582081,,,
1584,Toyota,2006,3,244183,3500,Petrol,Automatic,2100000,Not SUV,105.8547276,,,
1585,Toyota,2009,3,98680,1800,Petrol,Automatic,3120000,Not SUV,129.3582081,,,
1586,Toyota,2004,3,205052,1800,Petrol,Automatic,2080000,Not SUV,112.8321389,,,
1587,Lexus,2007,3,320448,3500,Petrol,Automatic,3150000,Not SUV,108.2238082,,,
1588,Mazda,2008,2,129518,3500,Petrol,Automatic,3360000,SUV,106.9462997,,,
1589,Lexus,2006,3,176236,3500,Petrol,Automatic,2520000,Not SUV,105.8547276,,,
1590,Toyota,2010,3,165453,2700,Petrol,Automatic,4725000,Not SUV,130.380255,,,
1591,Toyota,2009,3,223476,2400,Petrol,Automatic,2415000,Not SUV,129.3582081,,,
1592,Mazda,2007,2,322125,3500,Petrol,Automatic,4004000,SUV,108.2238082,,,
1593,Hyundai,2011,3,107347,2400,Petrol,Automatic,3150000,SUV,141.9929683,,,
1594,Toyota,2007,3,226971,2400,Petrol,Automatic,2415000,Not SUV,108.2238082,,,
1595,Toyota,2007,3,191305,2000,Petrol,Automatic,2310000,Not SUV,108.2238082,,,
1596,Lexus,2009,2,127446,3500,Petrol,Automatic,4200000,SUV,129.3582081,,,
1597,Toyota,2008,3,104417,3500,Petrol,Automatic,6136000,SUV,106.9462997,,,
1598,Mercedes-Benz,2006,3,104613,5000,Petrol,Automatic,3640000,SUV,105.8547276,,,
1599,Toyota,2006,3,92498,2500,Petrol,Automatic,2625000,SUV,105.8547276,,,
1600,Lexus,2008,3,269685,3500,Petrol,Automatic,2940000,Not SUV,106.9462997,,,
1601,Kia,2012,3,102168,2000,Petrol,Automatic,2625000,Not SUV,120.3310015,,,
1602,Toyota,2014,3,151900,2500,Petrol,Automatic,4042500,Not SUV,122.1199565,,,
1603,Toyota,2011,2,68605,1800,Petrol,Automatic,4368000,Not SUV,141.9929683,,,
1605,Acura,2004,3,231349,3500,Petrol,Automatic,2402400,SUV,112.8321389,,,
1606,Honda,2013,2,258863,2400,Petrol,Automatic,6500000,Not SUV,120.7825672,,,
1607,Toyota,2008,3,77035,2400,Petrol,Automatic,2500000,Not SUV,106.9462997,,,
1608,Toyota,2009,3,231068,2400,Petrol,Automatic,3120000,Not SUV,129.3582081,,,
1609,Toyota,2009,3,102826,2400,Petrol,Automatic,2912000,Not SUV,129.3582081,,,
1610,Toyota,2006,3,92498,2500,Petrol,Automatic,2625000,SUV,105.8547276,,,
1611,Toyota,2007,3,89114,2000,Petrol,Automatic,2415000,SUV,108.2238082,,,
1612,Toyota,2004,3,455552,2000,Petrol,Automatic,2080000,SUV,112.8321389,,,
1613,Lexus,2006,3,214198,2500,Petrol,Automatic,2310000,Not SUV,105.8547276,,,
1614,Mazda,2010,2,236399,3700,Petrol,Automatic,4500000,SUV,130.380255,,,
1615,Toyota,2006,3,145601,3300,Petrol,Automatic,2652000,Not SUV,105.8547276,,,
1616,Toyota,2011,2,68605,1800,Petrol,Automatic,4368000,Not SUV,141.9929683,,,
1617,Toyota,2006,3,171890,3500,Petrol,Automatic,2496000,Not SUV,105.8547276,,,
1618,Mercedes-Benz,2006,3,59225,3500,Petrol,Automatic,3360000,SUV,105.8547276,,,
1619,Toyota,2009,3,11582,3500,Petrol,AMT,4200000,SUV,129.3582081,,,
1620,Toyota,2010,2,210366,2500,Petrol,Automatic,5616000,SUV,130.380255,,,
1621,Toyota,2010,3,189739,2500,Petrol,Automatic,3432000,Not SUV,130.380255,,,
1622,Lincoln,2009,2,119687,3500,Petrol,Automatic,6090000,SUV,129.3582081,,,
1624,Mercedes-Benz,2008,3,151790,3000,Petrol,Automatic,3150000,Not SUV,106.9462997,,,
1625,Lexus,2007,3,178350,3500,Petrol,Automatic,2835000,Not SUV,108.2238082,,,
1626,Acura,2004,3,163082,3500,Petrol,Automatic,1560000,Not SUV,112.8321389,,,
1627,Lexus,2007,3,171560,3500,Petrol,Automatic,2625000,Not SUV,108.2238082,,,
1628,Toyota,2009,3,168947,1800,Petrol,Automatic,3328000,Not SUV,129.3582081,,,
1630,Toyota,2012,3,145064,2500,Petrol,Automatic,4368000,Not SUV,120.3310015,,,
1633,Chrysler,2005,3,248802,5700,Petrol,Automatic,2625000,Not SUV,107.9017948,,,
1634,Mazda,2008,2,284391,3700,Petrol,Automatic,3990000,SUV,106.9462997,,,
1635,Mercedes-Benz,2006,3,104613,5000,Petrol,Automatic,3640000,SUV,105.8547276,,,
1636,Toyota,2004,2,235467,2400,Petrol,Automatic,2520000,Not SUV,112.8321389,,,
1637,Kia,2009,2,231640,3800,Petrol,Automatic,4305000,SUV,129.3582081,,,
1638,Infiniti,2008,3,168262,3500,Petrol,Automatic,1575000,SUV,106.9462997,,,
1639,Toyota,2007,3,88742,3500,Petrol,Automatic,1995000,Not SUV,108.2238082,,,
1640,Kia,2011,3,125110,1600,Petrol,Automatic,3675000,SUV,141.9929683,,,
1641,Ford,2011,3,273106,3000,Petrol,Automatic,2310000,SUV,141.9929683,,,
1643,Toyota,2007,2,100605,3500,Petrol,Automatic,2415000,Not SUV,108.2238082,,,
1644,Chevrolet,2010,2,165454,2200,Petrol,Automatic,1995000,Not SUV,130.380255,,,
1645,Mazda,2008,3,263513,3700,Petrol,Automatic,2912000,SUV,106.9462997,,,
1646,Lexus,2010,2,127721,3500,Petrol,Automatic,3675000,Not SUV,130.380255,,,
1647,Mazda,2007,3,160611,3500,Petrol,Automatic,3150000,SUV,108.2238082,,,
1648,Toyota,2005,3,213683,2400,Petrol,Automatic,1575000,Not SUV,107.9017948,,,
1649,Lexus,2006,3,79526,3300,Petrol,Automatic,2100000,Not SUV,105.8547276,,,
1650,Mercedes-Benz,2012,3,120467,3500,Petrol,Automatic,4200000,Not SUV,120.3310015,,,
1651,Toyota,2012,3,180350,1800,Petrol,Automatic,2940000,Not SUV,120.3310015,,,
1652,Toyota,2006,3,171890,3500,Petrol,Automatic,2496000,Not SUV,105.8547276,,,
1654,Mercedes-Benz,2008,2,117859,3500,Petrol,Automatic,5250000,Not SUV,106.9462997,,,
1655,Toyota,2003,3,112583,3000,Petrol,Automatic,2100000,SUV,120.8084383,,,
1656,Honda,2007,2,494286,1500,Petrol,Automatic,2467500,Not SUV,108.2238082,,,
1657,Acura,2004,3,231349,3500,Petrol,Automatic,2402400,SUV,112.8321389,,,
1658,Toyota,2005,3,270932,3300,Petrol,Automatic,2600000,Not SUV,107.9017948,,,
1659,Toyota,2009,3,102826,2400,Petrol,Automatic,2912000,Not SUV,129.3582081,,,
1660,Mazda,2010,2,150378,2500,Petrol,Automatic,3150000,Not SUV,130.380255,,,
1662,Mazda,2010,3,116506,3700,Petrol,Automatic,3465000,SUV,130.380255,,,
1663,Kia,2011,3,73402,2400,Petrol,Automatic,3255000,SUV,141.9929683,,,
1665,Kia,2011,3,73402,2400,Petrol,Automatic,3255000,SUV,141.9929683,,,
1666,Lexus,2007,3,178350,3500,Petrol,Automatic,2835000,Not SUV,108.2238082,,,
1667,Toyota,2009,3,186272,2400,Petrol,Automatic,2310000,Not SUV,129.3582081,,,
1668,Toyota,2013,2,171738,1800,Petrol,Automatic,4935000,Not SUV,120.7825672,,,
1669,Toyota,2007,3,273815,3500,Petrol,Automatic,2100000,Not SUV,108.2238082,,,
1670,Hyundai,2011,3,104500,2000,Petrol,Automatic,2257500,SUV,141.9929683,,,
1673,Toyota,2006,2,319745,3300,Petrol,Automatic,3517500,SUV,105.8547276,,,
1674,Acura,2005,3,309945,3500,Petrol,Automatic,1716000,SUV,107.9017948,,,
1676,Lexus,2007,3,171560,3500,Petrol,Automatic,2625000,Not SUV,108.2238082,,,
1677,Nissan,2008,3,121104,5600,Petrol,Automatic,3675000,Not SUV,106.9462997,,,
1678,Toyota,2012,2,105005,1800,Petrol,Automatic,4888000,Not SUV,120.3310015,,,
1679,Toyota,2004,3,365526,2400,Petrol,Automatic,1575000,Not SUV,112.8321389,,,
1680,Kia,2008,2,143438,2000,Petrol,Automatic,3570000,SUV,106.9462997,,,
1681,Toyota,2009,3,104556,1800,Petrol,Automatic,2415000,Not SUV,129.3582081,,,
1682,Ford,2008,2,468957,2200,Diesel,Manual,3675000,Not SUV,106.9462997,,,
1683,Toyota,2008,3,152660,3500,Petrol,Automatic,2415000,SUV,106.9462997,,,
1684,Ford,2009,3,103814,3500,Petrol,Automatic,2100000,SUV,129.3582081,,,
1685,Mazda,2005,2,168057,2400,Petrol,Manual,2100000,Not SUV,107.9017948,,,
1687,Hyundai,2015,3,86603,1600,Petrol,Automatic,4725000,Not SUV,137.4128104,,,
1688,Toyota,2005,2,303093,2000,Petrol,Automatic,2625000,Not SUV,107.9017948,,,
1689,Hyundai,2009,2,33022,3800,Petrol,Automatic,6825000,Not SUV,129.3582081,,,
1691,Mercedes-Benz,2010,3,87147,3500,Petrol,Automatic,7280000,SUV,130.380255,,,
1693,Mercedes-Benz,2009,3,189850,3500,Petrol,Automatic,5200000,Not SUV,129.3582081,,,
1695,Toyota,2005,3,66653,2500,Petrol,Automatic,1976000,SUV,107.9017948,,,
1696,Mazda,2010,2,236399,3700,Petrol,Automatic,4500000,SUV,130.380255,,,
1698,Chevrolet,2014,2,200051,1400,Petrol,Automatic,2205000,Not SUV,122.1199565,,,
1699,Toyota,2011,3,69658,2400,Petrol,Automatic,4095000,SUV,141.9929683,,,
1700,Mazda,2011,2,162660,3000,Petrol,Automatic,3990000,SUV,141.9929683,,,
1701,Toyota,2009,3,145302,1800,Petrol,Automatic,2600000,Not SUV,129.3582081,,,
1702,Toyota,2004,3,220918,2400,Petrol,Automatic,1872000,Not SUV,112.8321389,,,
1703,Dodge,2013,2,159980,3600,Petrol,Automatic,6825000,Not SUV,120.7825672,,,
1705,Toyota,2011,2,63231,1800,Petrol,Automatic,3780000,Not SUV,141.9929683,,,
1706,Mazda,2011,2,208901,2000,Petrol,Automatic,2310000,Not SUV,141.9929683,,,
1707,Nissan,2008,3,121104,5600,Petrol,Automatic,3675000,Not SUV,106.9462997,,,
1708,Kia,2013,3,110516,2000,Petrol,Automatic,4368000,Not SUV,120.7825672,,,
1709,Hyundai,2009,2,33022,3800,Petrol,Automatic,6825000,Not SUV,129.3582081,,,
1711,Toyota,2000,3,322133,3000,Petrol,Automatic,1976000,Not SUV,53.2519,,,
1712,Kia,2005,3,83514,3500,Petrol,Automatic,9975000,Not SUV,107.9017948,,,
1714,Lexus,2004,3,261065,3000,Petrol,Automatic,2730000,SUV,112.8321389,,,
1715,Toyota,2010,3,148309,2400,Petrol,Automatic,4160000,Not SUV,130.380255,,,
1716,Mazda,2010,2,150378,2500,Petrol,Automatic,3150000,Not SUV,130.380255,,,
1717,Toyota,2008,3,287183,2400,Hybrid,Automatic,2704000,Not SUV,106.9462997,,,
1720,Lexus,2003,3,240470,3300,Petrol,Automatic,1785000,Not SUV,120.8084383,,,
1721,Toyota,2007,3,188149,2400,Petrol,Automatic,2310000,Not SUV,108.2238082,,,
1722,Lexus,2004,3,298934,3300,Petrol,Automatic,2600000,Not SUV,112.8321389,,,
1725,Kia,2015,3,96648,2000,Petrol,Automatic,8400000,SUV,137.4128104,,,
1726,Toyota,2005,3,270932,3300,Petrol,Automatic,2600000,Not SUV,107.9017948,,,
1727,Toyota,2006,3,303795,2400,Petrol,Automatic,2625000,SUV,105.8547276,,,
1728,Toyota,2008,2,91982,3500,Petrol,Automatic,2835000,Not SUV,106.9462997,,,
1729,Toyota,2007,3,97855,2400,Petrol,Automatic,2500000,Not SUV,108.2238082,,,
1730,Toyota,2007,2,201452,1800,Petrol,Automatic,2860000,Not SUV,108.2238082,,,
1731,Honda,2015,2,147874,2400,Petrol,Automatic,6300000,Not SUV,137.4128104,,,
1732,Toyota,2020,3,13668,3500,Petrol,Automatic,39900000,SUV,220.9049263,,,
1734,Pontiac,2009,2,104913,2000,Petrol,Automatic,3744000,Not SUV,129.3582081,,,
1737,Toyota,2008,2,315910,1800,Petrol,Automatic,2887500,Not SUV,106.9462997,,,
1738,Mercedes-Benz,2006,3,96521,3500,Petrol,Automatic,3640000,SUV,105.8547276,,,
1740,Toyota,2007,2,312351,1800,Petrol,Automatic,2992500,Not SUV,108.2238082,,,
1741,Mercedes-Benz,2008,3,151790,3000,Petrol,Automatic,3150000,Not SUV,106.9462997,,,
1742,Acura,2004,3,163082,3500,Petrol,Automatic,1560000,Not SUV,112.8321389,,,
1743,Honda,2007,2,283271,3500,Petrol,Automatic,3150000,SUV,108.2238082,,,
1745,Chevrolet,2007,3,189761,2500,Petrol,Automatic,2835000,Not SUV,108.2238082,,,
1746,Toyota,2005,2,105443,1800,Petrol,Automatic,3068000,Not SUV,107.9017948,,,
1747,Acura,2010,3,141652,3500,Petrol,Automatic,3328000,Not SUV,130.380255,,,
1748,Jaguar,2004,3,159638,3000,Petrol,Automatic,1575000,Not SUV,112.8321389,,,
1749,Honda,2011,2,110508,3500,Petrol,Automatic,3675000,Not SUV,141.9929683,,,
1750,Toyota,2005,3,66653,2500,Petrol,Automatic,1976000,SUV,107.9017948,,,
