MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Year of Joining,year code,Month of joining,Work_len_quaters,Joining Designation,Designation,Promotions,Quarterly Rating
5/1/2016,2180,39,Male,C22,College,11889,8/25/2015,5/23/2016,2015,5,8,3,1,1,0,1
1/1/2017,2181,35,Female,C24,Bachelor,47440,11/24/2016,1/19/2017,2016,6,11,1,2,2,0,1
7/1/2017,2182,24,Female,C3,College,40437,7/17/2015,7/3/2017,2015,5,7,8,1,1,0,1
9/1/2017,2183,40,Female,C10,Bachelor,29450,6/27/2017,9/19/2017,2017,7,6,1,3,3,0,1
6/1/2017,2186,30,Female,C8,Master,70246,8/13/2013,6/13/2017,2013,3,8,15,1,2,1,2
10/1/2016,2187,31,Male,C20,College,25510,6/15/2016,10/28/2016,2016,6,6,1,1,1,0,1
3/1/2016,2190,28,Male,C7,Bachelor,62955,4/25/2013,3/17/2016,2013,3,4,12,1,2,1,1
4/1/2017,2192,39,Male,C19,Bachelor,106428,10/7/2016,4/5/2017,2016,6,10,2,3,3,0,1
7/1/2017,2194,36,Female,C20,College,90033,9/29/2010,7/10/2017,2010,0,9,27,4,4,0,2
10/1/2017,2195,32,Male,C3,College,27262,7/7/2017,10/16/2017,2017,7,7,1,2,2,0,1
9/1/2016,2197,49,Female,C17,Bachelor,82179,2/12/2015,9/22/2016,2015,5,2,6,2,2,0,1
5/1/2016,2201,32,Female,C19,Bachelor,54631,10/21/2015,5/24/2016,2015,5,10,2,2,2,0,1
7/1/2017,2203,31,Male,C7,Bachelor,59650,3/8/2017,7/18/2017,2017,7,3,1,2,2,0,1
6/1/2017,2204,29,Female,C4,Master,61879,1/13/2015,6/12/2017,2015,5,1,10,1,1,0,2
2/1/2017,2206,25,Male,C5,Bachelor,33391,8/24/2016,2/17/2017,2016,6,8,2,1,1,0,1
2/1/2016,2207,34,Male,C2,College,20010,1/6/2016,2/19/2016,2016,6,1,0,1,1,0,1
3/1/2016,2209,37,Female,C16,Bachelor,42339,1/5/2015,3/1/2016,2015,5,1,5,2,2,0,1
6/1/2016,2211,34,Male,C8,College,22556,1/19/2015,6/3/2016,2015,5,1,6,1,1,0,1
7/1/2016,2213,58,Female,C24,Bachelor,29202,5/4/2015,7/27/2016,2015,5,5,5,1,1,0,3
12/1/2017,2214,33,Male,C20,College,90020,7/11/2017,12/27/2017,2017,7,7,2,2,2,0,2
4/1/2016,2215,27,Male,C6,Bachelor,23801,5/21/2015,4/27/2016,2015,5,5,4,1,1,0,1
9/1/2017,2216,31,Male,C16,Master,52209,5/1/2017,9/6/2017,2017,7,5,1,2,2,0,1
9/1/2017,2218,23,Female,C18,College,20984,5/18/2017,9/4/2017,2017,7,5,1,1,1,0,1
8/1/2016,2219,33,Male,C25,Bachelor,110792,12/19/2014,8/13/2016,2014,4,12,7,2,3,1,2
7/1/2017,2220,38,Male,C18,Bachelor,59077,1/19/2017,6/30/2017,2017,7,1,2,2,2,0,1
5/1/2016,2221,33,Male,C19,College,62460,1/28/2016,5/12/2016,2016,6,1,1,3,3,0,1
11/1/2017,2225,37,Female,C1,Bachelor,28216,10/11/2014,11/20/2017,2014,4,10,12,1,1,0,2
4/1/2017,2226,31,Male,C16,Master,38152,1/2/2017,4/18/2017,2017,7,1,1,2,2,0,2
11/1/2017,2227,31,Female,C16,Bachelor,25357,2/4/2017,11/7/2017,2017,7,2,3,1,1,0,1
7/1/2017,2229,26,Male,C20,Master,103305,5/4/2017,7/20/2017,2017,7,5,1,3,3,0,1
12/1/2016,2231,34,Female,C27,College,78441,2/28/2012,12/23/2016,2012,2,2,19,2,4,2,2
6/1/2017,2232,26,Female,C11,Bachelor,73207,6/6/2015,6/27/2017,2015,5,6,8,1,2,1,2
4/1/2016,2235,30,Female,C10,College,21935,6/8/2015,3/30/2016,2015,5,6,3,1,1,0,1
5/1/2016,2236,49,Female,C3,College,53572,8/9/2012,5/21/2016,2012,2,8,15,1,2,1,1
12/1/2017,2238,29,Male,C17,Master,37067,8/8/2017,12/13/2017,2017,7,8,1,2,2,0,1
12/1/2017,2240,33,Male,C5,College,85965,8/10/2017,12/26/2017,2017,7,8,2,3,3,0,3
3/1/2016,2242,35,Male,C3,College,70733,1/5/2016,3/11/2016,2016,6,1,1,2,2,0,1
2/1/2017,2245,33,Female,C19,Master,81348,2/6/2017,2/22/2017,2017,7,2,0,2,2,0,1
12/1/2016,2246,28,Female,C2,Master,43647,10/10/2016,11/28/2016,2016,6,10,1,2,2,0,1
5/1/2016,2247,30,Female,C9,Bachelor,49336,5/4/2015,4/30/2016,2015,5,5,4,1,1,0,1
10/1/2017,2248,41,Female,C12,Master,68830,5/1/2017,9/28/2017,2017,7,5,2,2,2,0,1
7/1/2017,2249,38,Female,C2,Bachelor,86246,5/29/2017,7/5/2017,2017,7,5,0,3,3,0,1
3/1/2017,2250,26,Male,C26,Bachelor,41661,11/1/2016,3/8/2017,2016,6,11,1,2,2,0,1
5/1/2016,2252,37,Female,C20,Bachelor,101423,6/16/2015,5/6/2016,2015,5,6,4,3,3,0,1
12/1/2016,2253,40,Male,C11,Bachelor,57872,8/17/2015,12/20/2016,2015,5,8,5,1,2,1,2
9/1/2016,2256,31,Male,C11,College,59644,10/7/2015,9/8/2016,2015,5,10,4,2,2,0,2
7/1/2016,2263,25,Male,C26,College,16216,7/17/2015,7/22/2016,2015,5,7,4,1,1,0,1
9/1/2016,2264,34,Female,C15,Bachelor,73561,5/29/2012,9/22/2016,2012,2,5,17,2,4,2,1
1/1/2017,2265,28,Female,C27,Bachelor,62243,8/13/2016,1/10/2017,2016,6,8,2,3,3,0,1
7/1/2016,2267,31,Female,C23,Bachelor,112722,2/20/2016,6/29/2016,2016,6,2,1,1,4,3,1
9/1/2017,2269,33,Male,C8,Master,46043,4/14/2017,9/15/2017,2017,7,4,2,3,3,0,1
12/1/2017,2270,34,Female,C9,Master,78164,8/29/2017,12/28/2017,2017,7,8,1,3,3,0,1
6/1/2016,2271,38,Male,C2,College,55943,7/28/2015,5/30/2016,2015,5,7,3,1,2,1,1
10/1/2017,2273,32,Male,C25,Master,66742,5/22/2017,9/28/2017,2017,7,5,1,3,3,0,1
2/1/2016,2274,34,Female,C24,Master,21154,11/23/2015,2/4/2016,2015,5,11,1,1,1,0,1
3/1/2016,2278,34,Female,C23,College,18291,7/27/2015,3/28/2016,2015,5,7,3,1,1,0,2
10/1/2016,2281,31,Male,C13,Master,51261,10/6/2016,10/25/2016,2016,6,10,0,2,2,0,1
9/1/2016,2282,31,Female,C5,Master,67740,6/30/2016,9/15/2016,2016,6,6,1,2,2,0,1
10/1/2016,2284,31,Male,C12,College,49471,8/15/2011,10/14/2016,2011,1,8,21,2,3,1,1
6/1/2016,2285,39,Female,C28,College,40142,7/8/2015,6/14/2016,2015,5,7,4,2,2,0,1
12/1/2016,2286,34,Female,C29,Bachelor,30851,7/7/2016,12/5/2016,2016,6,7,2,2,2,0,1
9/1/2017,2287,34,Female,C28,Master,57624,8/15/2016,9/15/2017,2016,6,8,4,2,2,0,1
4/1/2016,2288,31,Male,C20,College,40760,12/15/2015,4/11/2016,2015,5,12,1,1,1,0,1
2/1/2016,2291,30,Female,C2,Bachelor,62204,2/28/2015,2/3/2016,2015,5,2,4,1,2,1,1
1/1/2016,2292,30,Male,C15,College,12895,6/23/2015,1/1/2016,2015,5,6,2,1,1,0,1
12/1/2016,2294,24,Female,C1,College,25551,9/28/2016,12/6/2016,2016,6,9,1,1,1,0,1
7/1/2017,2295,41,Male,C26,College,112934,11/8/2016,7/13/2017,2016,6,11,3,3,3,0,1
6/1/2017,2296,25,Male,C11,College,14761,1/31/2017,6/15/2017,2017,7,1,1,2,2,0,1
10/1/2016,2300,34,Female,C6,College,80980,7/29/2016,10/3/2016,2016,6,7,1,2,2,0,1
11/1/2017,2302,36,Male,C14,Bachelor,21530,5/8/2017,11/13/2017,2017,7,5,2,2,2,0,1
6/1/2017,2303,35,Male,C1,Bachelor,103102,9/28/2016,6/26/2017,2016,6,9,3,2,2,0,1
12/1/2016,2304,28,Male,C15,Master,34461,9/12/2016,11/29/2016,2016,6,9,1,3,3,0,1
1/1/2017,2306,31,Female,C27,Bachelor,40435,6/23/2015,1/19/2017,2015,5,6,6,1,1,0,1
10/1/2016,2309,36,Female,C9,College,60982,5/31/2016,10/28/2016,2016,6,5,2,2,2,0,1
2/1/2017,2310,31,Male,C6,Master,23566,11/1/2016,2/20/2017,2016,6,11,1,1,1,0,1
5/1/2016,2313,32,Female,C18,Bachelor,21780,5/18/2016,5/21/2016,2016,6,5,0,1,1,0,1
11/1/2016,2315,34,Female,C4,Master,103060,10/14/2016,11/25/2016,2016,6,10,0,3,3,0,1
2/1/2016,2319,38,Male,C7,Master,37900,5/21/2015,2/23/2016,2015,5,5,3,2,2,0,1
6/1/2017,2320,29,Male,C28,Master,23334,1/12/2017,6/7/2017,2017,7,1,2,1,1,0,1
1/1/2016,2321,33,Male,C2,Bachelor,49659,12/15/2015,1/14/2016,2015,5,12,0,1,1,0,1
7/1/2017,2323,25,Female,C23,College,18770,5/5/2017,6/28/2017,2017,7,5,1,1,1,0,1
1/1/2016,2324,34,Male,C19,Master,41798,10/8/2015,1/25/2016,2015,5,10,1,1,1,0,1
9/1/2017,2326,33,Female,C25,College,71384,11/28/2016,9/19/2017,2016,6,11,3,3,3,0,1
7/1/2017,2327,35,Female,C1,College,65040,10/14/2016,6/28/2017,2016,6,10,3,1,1,0,1
8/1/2017,2329,33,Female,C10,College,35939,2/10/2017,7/29/2017,2017,7,2,2,1,1,0,1
11/1/2017,2330,28,Female,C8,Master,80818,7/17/2017,11/1/2017,2017,7,7,1,2,2,0,1
5/1/2017,2332,24,Female,C4,College,33981,11/21/2016,4/29/2017,2016,6,11,2,1,1,0,1
8/1/2017,2333,41,Male,C7,College,59902,4/11/2017,7/29/2017,2017,7,4,1,3,3,0,1
9/1/2016,2335,32,Male,C20,Bachelor,67490,6/20/2016,8/31/2016,2016,6,6,1,2,2,0,1
10/1/2016,2336,44,Male,C6,Master,39054,6/21/2016,10/27/2016,2016,6,6,1,1,1,0,1
7/1/2017,2338,30,Male,C27,Master,27774,6/12/2017,7/10/2017,2017,7,6,0,2,2,0,1
7/1/2017,2339,34,Male,C10,Master,39612,5/29/2017,7/6/2017,2017,7,5,0,2,2,0,1
2/1/2016,2340,33,Male,C28,Master,56687,12/3/2015,2/19/2016,2015,5,12,1,2,2,0,1
9/1/2016,2342,33,Female,C9,Bachelor,47102,6/18/2015,9/22/2016,2015,5,6,5,2,2,0,1
11/1/2016,2346,36,Male,C6,College,71338,10/31/2016,11/25/2016,2016,6,10,0,3,3,0,1
2/1/2016,2350,38,Male,C18,Master,23545,11/20/2015,2/6/2016,2015,5,11,1,1,1,0,1
1/1/2017,2351,31,Male,C5,Master,31124,10/19/2016,1/13/2017,2016,6,10,1,1,1,0,1
1/1/2017,2354,32,Male,C18,College,92847,2/12/2014,12/31/2016,2014,4,2,12,2,3,1,1
6/1/2016,2355,32,Female,C3,College,63315,9/17/2015,6/21/2016,2015,5,9,3,2,2,0,3
4/1/2017,2356,40,Male,C28,Bachelor,59097,1/6/2017,4/18/2017,2017,7,1,1,2,2,0,1
8/1/2016,2358,40,Male,C4,College,33901,5/26/2015,8/8/2016,2015,5,5,5,1,1,0,1
3/1/2017,2361,34,Female,C3,College,29642,11/9/2016,3/11/2017,2016,6,11,1,1,1,0,1
2/1/2017,2362,43,Female,C26,College,56666,8/20/2012,2/23/2017,2012,2,8,18,2,3,1,1
12/1/2016,2363,32,Female,C13,Master,43282,10/31/2016,12/26/2016,2016,6,10,1,2,2,0,1
4/1/2016,2364,38,Male,C11,Master,131567,1/15/2016,4/2/2016,2016,6,1,1,3,3,0,1
6/1/2017,2366,31,Female,C9,College,55276,2/6/2017,6/12/2017,2017,7,2,1,2,2,0,1
6/1/2016,2367,49,Female,C25,College,56150,4/18/2013,5/30/2016,2013,3,4,13,1,2,1,1
4/1/2017,2368,27,Male,C25,Master,46397,3/1/2017,4/27/2017,2017,7,3,1,2,2,0,1
11/1/2017,2369,31,Male,C14,College,14113,3/6/2017,11/7/2017,2017,7,3,3,1,1,0,1
10/1/2017,2370,30,Male,C27,Master,87710,7/17/2017,9/28/2017,2017,7,7,1,3,3,0,1
7/1/2017,2371,43,Female,C29,Bachelor,35133,1/28/2013,7/10/2017,2013,3,1,18,1,2,1,1
10/1/2017,2372,35,Male,C24,Master,67219,5/23/2017,10/20/2017,2017,7,5,2,3,3,0,1
5/1/2016,2373,33,Female,C20,Bachelor,54214,12/4/2015,4/30/2016,2015,5,12,2,2,2,0,1
1/1/2016,2375,41,Male,C3,Bachelor,15189,5/22/2015,1/6/2016,2015,5,5,3,1,1,0,1
3/1/2016,2377,34,Female,C7,Master,21346,4/29/2013,3/17/2016,2013,3,4,12,1,1,0,1
12/1/2017,2379,28,Male,C15,Master,55546,4/24/2017,12/11/2017,2017,7,4,3,3,3,0,1
4/1/2016,2380,27,Female,C6,Bachelor,136960,11/28/2014,4/22/2016,2014,4,11,6,1,5,4,1
5/1/2016,2384,36,Female,C25,Master,43764,8/20/2015,5/9/2016,2015,5,8,3,1,1,0,1
7/1/2016,2385,40,Female,C17,Master,57225,10/7/2015,7/19/2016,2015,5,10,3,2,2,0,1
4/1/2016,2387,32,Male,C26,Bachelor,65298,6/30/2014,4/12/2016,2014,4,6,7,1,2,1,1
11/1/2017,2388,28,Female,C9,College,14820,7/7/2017,10/31/2017,2017,7,7,1,1,1,0,1
5/1/2017,2391,29,Male,C26,College,40366,9/12/2016,5/2/2017,2016,6,9,3,2,2,0,2
1/1/2017,2392,32,Female,C29,Master,43411,8/29/2016,1/7/2017,2016,6,8,1,1,1,0,1
10/1/2017,2393,30,Female,C27,College,87010,8/8/2017,10/6/2017,2017,7,8,1,3,3,0,1
11/1/2016,2394,43,Male,C24,Master,76562,9/12/2015,11/17/2016,2015,5,9,5,2,3,1,2
12/1/2017,2396,34,Male,C26,Master,53750,6/21/2017,11/28/2017,2017,7,6,2,2,2,0,1
5/1/2017,2397,38,Female,C8,College,47818,5/15/2017,5/15/2017,2017,7,5,0,2,2,0,1
10/1/2016,2400,35,Male,C18,Master,53643,8/6/2012,10/6/2016,2012,2,8,17,1,1,0,1
12/1/2017,2402,29,Male,C27,Master,29150,7/24/2017,12/4/2017,2017,7,7,1,3,3,0,1
9/1/2016,2403,35,Male,C25,College,63888,5/4/2015,9/17/2016,2015,5,5,6,2,2,0,3
7/1/2017,2404,26,Male,C17,Bachelor,23711,12/12/2016,7/11/2017,2016,6,12,2,1,1,0,1
10/1/2016,2405,36,Male,C7,Master,167758,1/26/2016,10/28/2016,2016,6,1,3,5,5,0,1
8/1/2016,2406,33,Female,C18,College,31097,2/17/2016,8/18/2016,2016,6,2,2,1,1,0,1
1/1/2017,2408,42,Male,C4,College,132505,5/1/2013,1/5/2017,2013,3,5,15,1,4,3,1
9/1/2016,2409,27,Male,C20,College,16676,5/6/2015,9/9/2016,2015,5,5,5,1,1,0,1
11/1/2016,2410,38,Male,C20,College,113256,8/17/2016,11/8/2016,2016,6,8,1,4,4,0,1
8/1/2016,2412,35,Female,C14,Bachelor,77848,6/11/2016,8/13/2016,2016,6,6,1,3,3,0,1
11/1/2017,2413,44,Female,C6,Master,109652,11/12/2012,11/16/2017,2012,2,11,20,1,3,2,1
8/1/2017,2414,31,Male,C15,Bachelor,17648,5/25/2017,7/29/2017,2017,7,5,1,1,1,0,1
3/1/2017,2415,39,Male,C10,Bachelor,112317,11/28/2016,3/8/2017,2016,6,11,1,3,3,0,1
2/1/2017,2416,33,Male,C24,Master,62380,5/4/2015,2/11/2017,2015,5,5,7,2,2,0,1
2/1/2016,2419,25,Female,C18,Master,27993,11/16/2015,2/17/2016,2015,5,11,1,1,1,0,1
6/1/2016,2421,38,Male,C28,Bachelor,58275,1/7/2013,6/11/2016,2013,3,1,14,1,1,0,1
9/1/2017,2425,30,Male,C21,Bachelor,28890,7/13/2017,9/12/2017,2017,7,7,1,3,3,0,1
1/1/2016,2427,33,Female,C15,Master,40281,12/28/2015,1/13/2016,2015,5,12,0,2,2,0,1
2/1/2017,2429,27,Male,C21,College,12064,11/8/2016,2/9/2017,2016,6,11,1,1,1,0,1
8/1/2017,2430,27,Male,C27,College,58259,4/13/2017,7/29/2017,2017,7,4,1,2,2,0,1
1/1/2016,2431,37,Female,C17,College,46832,10/20/2015,1/19/2016,2015,5,10,1,1,1,0,1
11/1/2016,2432,53,Female,C1,Bachelor,56188,10/25/2012,11/26/2016,2012,2,10,16,1,3,2,2
6/1/2017,2433,30,Male,C29,Master,37214,3/29/2017,6/19/2017,2017,7,3,1,1,1,0,1
3/1/2017,2435,29,Female,C13,College,13222,1/28/2017,3/8/2017,2017,7,1,0,1,1,0,1
12/1/2017,2436,33,Male,C4,Master,100560,7/10/2017,12/20/2017,2017,7,7,2,3,3,0,1
2/1/2016,2438,31,Female,C18,Bachelor,24429,1/1/2015,2/23/2016,2015,5,1,5,1,1,0,2
11/1/2016,2441,33,Female,C5,Master,51617,9/2/2016,11/4/2016,2016,6,9,1,2,2,0,1
10/1/2017,2442,37,Male,C29,Master,63424,10/11/2016,10/20/2017,2016,6,10,4,3,3,0,1
9/1/2016,2443,26,Male,C25,College,44169,11/25/2014,9/22/2016,2014,4,11,7,1,2,1,1
1/1/2017,2445,37,Male,C21,Bachelor,90492,6/26/2015,1/21/2017,2015,5,6,6,3,3,0,1
9/1/2017,2447,23,Male,C10,Master,71138,7/10/2017,8/29/2017,2017,7,7,1,2,2,0,1
11/1/2016,2448,33,Male,C18,Bachelor,90734,5/24/2016,11/23/2016,2016,6,5,2,3,3,0,2
1/1/2016,2450,29,Female,C4,Bachelor,17481,7/2/2015,1/18/2016,2015,5,7,2,1,1,0,1
1/1/2017,2451,24,Male,C21,College,23511,1/3/2015,1/5/2017,2015,5,1,8,1,1,0,1
6/1/2017,2455,25,Male,C28,Bachelor,99691,6/18/2014,6/2/2017,2014,4,6,12,1,4,3,1
9/1/2016,2457,42,Male,C24,College,58577,9/7/2015,9/13/2016,2015,5,9,4,2,2,0,2
4/1/2016,2458,38,Male,C21,Bachelor,33343,8/10/2015,4/18/2016,2015,5,8,3,1,1,0,1
3/1/2017,2459,32,Female,C9,Master,85831,12/7/2016,3/9/2017,2016,6,12,1,2,2,0,1
10/1/2017,2460,26,Female,C12,Master,36191,5/17/2017,10/18/2017,2017,7,5,2,1,1,0,1
2/1/2017,2461,30,Male,C2,College,42551,12/2/2016,1/30/2017,2016,6,12,1,2,2,0,1
8/1/2016,2465,34,Male,C20,College,19183,5/31/2016,8/17/2016,2016,6,5,1,2,2,0,1
6/1/2017,2467,29,Female,C1,College,63182,1/31/2017,6/9/2017,2017,7,1,1,3,3,0,1
7/1/2017,2468,33,Male,C14,Bachelor,99858,4/5/2017,7/7/2017,2017,7,4,1,2,2,0,1
6/1/2017,2470,32,Male,C27,Bachelor,55723,2/27/2015,6/6/2017,2015,5,2,9,1,1,0,1
6/1/2017,2471,27,Male,C24,College,55344,4/6/2017,6/12/2017,2017,7,4,1,2,2,0,1
5/1/2016,2472,34,Male,C25,Master,36682,10/2/2015,4/30/2016,2015,5,10,2,1,1,0,1
8/1/2017,2474,34,Male,C10,Bachelor,44188,6/28/2017,7/29/2017,2017,7,6,0,1,1,0,1
6/1/2017,2475,35,Male,C12,Master,99515,11/4/2016,6/15/2017,2016,6,11,2,3,3,0,3
10/1/2017,2476,34,Male,C19,Bachelor,89269,3/16/2017,10/10/2017,2017,7,3,2,3,3,0,1
2/1/2017,2478,26,Female,C2,Master,68294,6/11/2015,2/17/2017,2015,5,6,7,1,1,0,1
9/1/2016,2481,46,Female,C2,Master,44041,2/12/2015,9/23/2016,2015,5,2,6,1,1,0,2
7/1/2017,2482,36,Male,C16,College,47251,4/13/2017,7/22/2017,2017,7,4,1,3,3,0,1
4/1/2017,2484,36,Male,C2,Bachelor,58626,10/11/2016,4/12/2017,2016,6,10,2,3,3,0,2
5/1/2017,2485,41,Male,C13,Master,51616,6/2/2015,5/19/2017,2015,5,6,8,1,1,0,1
10/1/2017,2486,36,Female,C6,Master,74360,12/5/2016,10/12/2017,2016,6,12,3,2,2,0,1
11/1/2016,2488,28,Male,C14,College,65958,7/20/2015,11/24/2016,2015,5,7,5,1,2,1,4
8/1/2016,2489,36,Female,C23,Bachelor,40775,2/25/2014,7/29/2016,2014,4,2,10,1,1,0,1
4/1/2017,2490,25,Female,C25,Bachelor,29052,11/21/2016,4/11/2017,2016,6,11,2,1,1,0,1
4/1/2017,2491,25,Male,C20,Master,62242,12/30/2016,4/15/2017,2016,6,12,1,2,2,0,1
6/1/2017,2492,36,Female,C28,Master,59644,11/18/2014,6/7/2017,2014,4,11,10,1,2,1,3
2/1/2017,2493,51,Female,C19,Master,40013,5/25/2013,2/22/2017,2013,3,5,15,1,2,1,1
4/1/2017,2495,33,Female,C3,College,25228,11/12/2015,4/12/2017,2015,5,11,6,1,1,0,1
9/1/2016,2499,27,Male,C17,Bachelor,75458,7/6/2016,8/30/2016,2016,6,7,1,2,2,0,1
3/1/2017,2501,31,Female,C7,College,30212,8/4/2016,3/8/2017,2016,6,8,2,1,1,0,2
1/1/2017,2502,31,Female,C20,College,91020,9/12/2016,1/24/2017,2016,6,9,1,3,3,0,1
8/1/2016,2503,35,Female,C13,College,71761,6/28/2016,8/23/2016,2016,6,6,1,3,3,0,1
10/1/2017,2504,32,Female,C20,Master,70395,5/29/2017,9/28/2017,2017,7,5,1,3,3,0,1
7/1/2017,2506,33,Male,C15,Bachelor,18173,11/29/2016,6/30/2017,2016,6,11,2,1,1,0,1
3/1/2017,2507,26,Male,C23,Master,59536,11/16/2016,3/24/2017,2016,6,11,1,1,1,0,1
6/1/2016,2508,37,Male,C11,Master,64254,5/18/2015,5/30/2016,2015,5,5,4,1,2,1,1
12/1/2017,2509,38,Female,C28,Bachelor,118773,6/28/2017,11/28/2017,2017,7,6,2,3,3,0,1
7/1/2016,2510,41,Male,C1,Master,130752,5/5/2011,7/4/2016,2011,1,5,21,2,4,2,1
9/1/2016,2513,28,Male,C10,College,125576,5/1/2013,8/29/2016,2013,3,5,13,1,3,2,2
3/1/2017,2514,31,Male,C16,Master,33169,10/31/2016,3/9/2017,2016,6,10,1,2,2,0,1
1/1/2017,2516,46,Male,C15,Master,115152,6/30/2016,1/24/2017,2016,6,6,2,4,4,0,1
3/1/2016,2518,38,Female,C13,Bachelor,67049,10/22/2010,3/18/2016,2010,0,10,22,1,3,2,1
9/1/2016,2520,31,Male,C18,College,34556,8/27/2012,9/22/2016,2012,2,8,16,2,2,0,1
7/1/2017,2525,23,Female,C16,College,18224,3/9/2017,6/28/2017,2017,7,3,1,1,1,0,1
9/1/2017,2527,25,Male,C5,College,16206,10/31/2016,9/12/2017,2016,6,10,3,1,1,0,1
5/1/2016,2528,45,Female,C24,Bachelor,37521,12/18/2015,5/2/2016,2015,5,12,1,2,2,0,1
1/1/2017,2529,41,Male,C27,College,31816,7/4/2016,1/4/2017,2016,6,7,2,1,1,0,1
8/1/2017,2530,29,Female,C29,Bachelor,137450,8/2/2012,7/29/2017,2012,2,8,20,3,4,1,2
12/1/2017,2532,39,Male,C20,Master,90090,6/28/2017,11/30/2017,2017,7,6,2,2,2,0,2
3/1/2017,2535,32,Male,C23,Bachelor,47678,11/9/2016,3/4/2017,2016,6,11,1,1,1,0,1
3/1/2016,2536,39,Female,C13,Master,38706,10/14/2015,3/17/2016,2015,5,10,2,2,2,0,1
8/1/2016,2539,30,Female,C15,College,37039,1/16/2016,8/16/2016,2016,6,1,2,2,2,0,1
3/1/2017,2540,34,Male,C19,College,14776,12/23/2016,3/28/2017,2016,6,12,1,1,1,0,1
10/1/2016,2544,32,Male,C22,College,67667,7/28/2016,10/22/2016,2016,6,7,1,2,2,0,1
12/1/2017,2545,45,Male,C22,College,44884,5/13/2015,12/21/2017,2015,5,5,10,1,2,1,1
5/1/2017,2549,31,Female,C17,College,34569,12/5/2016,5/27/2017,2016,6,12,2,2,2,0,1
12/1/2017,2553,33,Female,C26,Bachelor,54019,8/10/2017,12/14/2017,2017,7,8,1,3,3,0,1
2/1/2016,2554,38,Male,C14,College,23166,7/8/2014,2/10/2016,2014,4,7,6,1,1,0,3
8/1/2017,2555,39,Female,C13,College,116077,12/29/2011,7/29/2017,2011,1,12,22,2,4,2,3
11/1/2016,2556,25,Male,C7,Master,64168,6/13/2016,10/31/2016,2016,6,6,2,2,2,0,1
2/1/2017,2558,37,Male,C19,Bachelor,29962,5/4/2015,2/2/2017,2015,5,5,7,1,1,0,1
1/1/2016,2559,46,Male,C25,Master,96053,9/16/2015,1/26/2016,2015,5,9,1,3,3,0,1
12/1/2016,2560,30,Male,C22,Master,47301,11/29/2014,11/29/2016,2014,4,11,8,1,2,1,1
4/1/2017,2562,32,Male,C22,College,128520,9/17/2016,4/4/2017,2016,6,9,2,3,3,0,1
1/1/2017,2563,39,Male,C20,College,53880,8/27/2012,1/2/2017,2012,2,8,17,1,1,0,1
12/1/2016,2570,23,Male,C9,Master,26766,12/3/2016,12/12/2016,2016,6,12,0,1,1,0,1
7/1/2017,2572,46,Female,C5,College,65990,7/8/2013,7/13/2017,2013,3,7,16,1,2,1,1
10/1/2017,2573,38,Female,C26,College,52321,7/14/2017,10/24/2017,2017,7,7,1,1,1,0,1
3/1/2016,2574,23,Male,C8,College,42059,1/18/2016,2/29/2016,2016,6,1,0,1,1,0,1
9/1/2016,2575,25,Male,C15,College,37888,7/6/2016,9/22/2016,2016,6,7,1,1,1,0,1
6/1/2017,2577,28,Male,C13,Bachelor,50141,4/25/2017,6/26/2017,2017,7,4,1,2,2,0,1
10/1/2017,2578,25,Female,C3,Master,37046,7/13/2017,9/28/2017,2017,7,7,1,1,1,0,1
4/1/2016,2579,46,Male,C23,Bachelor,50326,1/15/2016,4/27/2016,2016,6,1,1,2,2,0,1
5/1/2017,2581,42,Female,C29,Bachelor,29462,7/5/2016,5/15/2017,2016,6,7,3,1,1,0,1
11/1/2017,2582,46,Male,C16,College,18799,8/6/2012,11/15/2017,2012,2,8,21,1,1,0,1
9/1/2017,2585,26,Male,C4,College,24676,5/17/2017,9/20/2017,2017,7,5,1,2,2,0,1
5/1/2016,2586,31,Female,C4,Bachelor,20983,10/30/2015,5/23/2016,2015,5,10,2,1,1,0,1
5/1/2017,2588,31,Female,C28,Bachelor,18469,2/13/2017,5/15/2017,2017,7,2,1,1,1,0,1
2/1/2017,2589,34,Female,C23,Master,52222,6/6/2016,2/20/2017,2016,6,6,3,1,1,0,1
8/1/2017,2590,28,Male,C11,College,53554,5/3/2017,7/29/2017,2017,7,5,1,2,2,0,1
4/1/2016,2592,36,Male,C20,Master,21364,6/17/2015,4/21/2016,2015,5,6,3,1,1,0,1
8/1/2017,2593,35,Male,C3,College,76805,4/25/2013,7/29/2017,2013,3,4,17,1,3,2,1
9/1/2016,2595,36,Female,C18,College,111600,11/12/2012,9/12/2016,2012,2,11,15,2,4,2,2
12/1/2017,2596,33,Male,C20,Master,69003,9/28/2016,12/21/2017,2016,6,9,5,3,3,0,2
11/1/2016,2598,36,Female,C20,Master,102822,9/20/2016,11/5/2016,2016,6,9,1,3,3,0,1
6/1/2016,2599,26,Male,C7,Bachelor,33058,12/18/2015,5/30/2016,2015,5,12,2,1,1,0,2
9/1/2016,2600,42,Female,C14,College,26460,5/24/2012,9/23/2016,2012,2,5,17,2,2,0,1
10/1/2016,2601,37,Male,C4,College,17566,6/28/2016,10/5/2016,2016,6,6,1,1,1,0,1
7/1/2016,2602,25,Male,C24,College,15482,1/6/2016,6/30/2016,2016,6,1,2,1,1,0,1
